"Local SHA","Local Subject","Patch ID","Upstream SHA","Upstream Subject",
"32c0ecd95ecf00abdf22b7eb8bb14eedb621393a","UPSTREAM: ASoC: audio-graph-scu-card: tidyup ""prefix"" parsing on Doc","0ca27f78cbfcf6e4bfb55903801a22fd8b92fad6","264d15035eac5e779788c435bafb5c8319ffed81","ASoC: audio-graph-scu-card: tidyup ""prefix"" parsing on Doc",
"31a9cb5ace42f47c131bb62698a3c26533203613","UPSTREAM: ASoC: audio-graph-scu-card: tidyup ""convert-rate/channels"" parsing on Doc","1f534029ffd5d6ced64206a108254d83fc5ce7b9","df976517733e34e9c12828357c19bafea5c90cf5","ASoC: audio-graph-scu-card: tidyup ""convert-rate/channels"" parsing on Doc",
"34a684ab6b9c4347d0756782f0abf3adba853712","UPSTREAM: ASoC: audio-graph-scu-card: remove audio-graph-scu-card on Doc","3232bc3256ad8e5b202827edd890dd1783803455","e4f4fdfc57d9c846862ea6109e356b3a4542df5b","ASoC: audio-graph-scu-card: remove audio-graph-scu-card on Doc",
"f846e6b26fffa57523e51e7f96ecfb42b6c39d8b","UPSTREAM: ASoC: simple-scu-card: tidyup ""prefix"" parsing on Doc","2a250497564aa1a2ceda2ff9bad8f630be69d273","f94b0f7f9246013ac158ae3adf194c1bfa1d1847","ASoC: simple-scu-card: tidyup ""prefix"" parsing on Doc",
"5956a95262d4f629ee2402586db1a59f1d0abd31","UPSTREAM: ASoC: simple-scu-card: remove simple-scu-card on Doc","2f0049b248e4a96f3619cbcdd6190a4d0eeab91f","bb93487b85012b2232149888d260f935e4da680d","ASoC: simple-scu-card: remove simple-scu-card on Doc",
"202141fa25bf03a68128d0d75fb75ff4be496cd4","FROMGIT: ASoC: core: Fix multi-CODEC setups","81743b7777555b07248b47bcb3155fa0748140ce","3f6a125230d8bfcbfe0c06ff0b8eaccbc727acd7","ASoC: core: Fix multi-CODEC setups",
"3a1811dcf4db720933cf19198a62c1223d3f0000","FROMGIT: ASoC: Intel: make const arrays static, reduces object code size","d63a5962bf7c849c0a1337dc90c30b3d4e4049c4","4ffdca62e2deee7a27613571c9bd18c95b8eac84","ASoC: Intel: make const arrays static, reduces object code size",
"7cfd16ec2d71c30ad81ae2128514e409e86908e8","FROMGIT: ASoC: core: Allow soc_find_component lookups to match parent of_node","b41f1596f0a2b81a24e1c8b3c612bf333c458246","d0b95e6cd298a785c126e75a085af6dd7b7b1f60","ASoC: core: Allow soc_find_component lookups to match parent of_node",
"df8a9b37d795bd5f460fbf36570b60f9901db973","FROMGIT: ASoC: soc-core: use for_each_link_codecs() for dai_link codecs V2","1f8da6ffb319ddd782041b3aa111d6983f80716b","720734a0b66f9ca42ec6663a48702b16e49552ee","ASoC: soc-core: use for_each_link_codecs() for dai_link codecs V2",
"718fcb157f37ef9bb64dd40f43068200885de0b7","FROMGIT: ASoC: pcm512x: Implement the set_bclk_ratio interface","24135f3786b8e8eca6891384437ae5c0317c2eff","ccc8d6c7b6d2f521a4b10c7f6d027f46c7a686bf","ASoC: pcm512x: Implement the set_bclk_ratio interface",
"453db948575077e93d1e5fa11a58b702bd193ba8","FROMGIT: ASoC: pcm512x: Fix clocking calculations when not using the PLL","f2640e219b244853e54d37be575da4f05ee55d05","51b033c2608147efe3a5368bfa64837e772d8c55","ASoC: pcm512x: Fix clocking calculations when not using the PLL",
"be9c65584c8e329f1364181a317e2f1bdb9001bc","FROMGIT: ASoC: soc-acpi: add static inline fallbacks when CONFIG_ACPI=n","8c9c1b4b2984d5cc068de4cd8ef2e109f4957c49","5e484ec1758b95e6420787fc17f0e8c5e152c264","ASoC: soc-acpi: add static inline fallbacks when CONFIG_ACPI=n",
"6c5e0596e0837265b24314d3821329ef29bc25f0","FROMGIT: ASoC: rt5651: Variable ""ret"" in function rt5651_i2c_probe() could be uninitialized","3e2f94d5fe7feb75f1a329e7ea59dc0f293bbf8e","e20bfeb0b7d808bc05e7c4cb1f492cd31d837da0","ASoC: rt5651: Variable ""ret"" in function rt5651_i2c_probe() could be uninitialized",
"e7a099b009486c38ea6a5fd9cdaef4f6aeab0682","FROMGIT: ASoC: add helper to change platform name for all dailinks","8d40daa07614a880c5ffecf699515392792063fe","cb50358b83846e4dcb37137c431327c4dd68561b","ASoC: add helper to change platform name for all dailinks",
"b41820a659dd325d34a31d42d0b5bc15fbd39269","FROMGIT: ASoC: Intel: haswell: platform name fixup support","fec5763e10ce9a18d3fe959a63b03a17707851a9","e87055d732e34d8f5fa95da686958b30a03da5b4","ASoC: Intel: haswell: platform name fixup support",
"bb2de676a5152a72eda7299282e5d33cca507842","FROMGIT: ASoC: Intel: broadwell: platform name fixup support","2b068a9599a0d8ef75be3c3ae85e380e5f9c9125","2d067b2807f9d3381a37acef1b2f43682a868c7a","ASoC: Intel: broadwell: platform name fixup support",
"c1f2364aea4d6193293b45dc8fdfe4c07238d6cd","FROMGIT: ASoC: Intel: bdw-rt5677: platform name fixup support","9f05230e14d9d36463b954abddc3f3e5e0cd7ca4","7e40ddcf974a970e750420f88365174cfd207b24","ASoC: Intel: bdw-rt5677: platform name fixup support",
"56d355ac1f23327b43bcec77f5080b74f9b9a3d8","FROMGIT: ASoC: Intel: bytcr_rt5640: platform name fixup support","d64897bb5a6aa7d6a6d2752a13d92cae923b0f70","bd7661b761bc7f585aad4fc6e5b62d684bdad75b","ASoC: Intel: bytcr_rt5640: platform name fixup support",
"2cdf7214db7d0fdd75ec3d825ddb59a6b20421bc","FROMGIT: ASoC: Intel: bytcr_rt5651: platform name fixup support","26dcd149c4cd6765b747ac9f91560cda119a1e9c","0b2c2093fc3a1f89f2ef15d945c0439ce7b9dd9d","ASoC: Intel: bytcr_rt5651: platform name fixup support",
"7c6c0c5869d97fec31c9e592a0ae5aa59fb1061c","FROMGIT: ASoC: Intel: bytcht_da7213: platform name fixup support","afff04bd9ff5d9b5305a970bc2a9d51b6ca428dc","686338c12a2bd2d27f8444901fb9ce1a4c0c0b58","ASoC: Intel: bytcht_da7213: platform name fixup support",
"5d234c7bb982a3a8e4ee4b0990dad9c44ce1506a","FROMGIT: ASoC: Intel: bytcht_es8316: platform name fixup support","c43cd0b84db34d4384bdeaecc0000713029f31ac","e4bc6b1195f64d345646709c4a65edf1fc4d3228","ASoC: Intel: bytcht_es8316: platform name fixup support",
"0e2d73f3a277e9c013dd2bf99b15bbc2dcd6af75","FROMGIT: ASoC: Intel: cht_bsw_max98090_ti: platform name fixup support","b13c54dd25abed17d82aaa22b596883ba2b21857","7e7e24d7c7ff0e85956288915aaa7e682e2ccd55","ASoC: Intel: cht_bsw_max98090_ti: platform name fixup support",
"b5e7397334c7623e88811001ce28d17aa0b1e26c","FROMGIT: ASoC: Intel: cht_bsw_nau8824: platform name fixup support","2285e1bb786c473df8c87703d0261050e4f1837b","4506db8043341f2351e03d45c0e96c8e1a141dfa","ASoC: Intel: cht_bsw_nau8824: platform name fixup support",
"401b28adbf7e4aa33e8ae9e7151d4aee92f6af2b","FROMGIT: ASoC: Intel: cht_bsw_rt5645: platform name fixup support","e4ab034976d182afa515aded70e4959706eecfb3","3a934e7c75b446a104bdea3dd676d7199db9a7bd","ASoC: Intel: cht_bsw_rt5645: platform name fixup support",
"339f03d8f868e0d5dc7dc4f0c0bc3ef731020e08","FROMGIT: ASoC: Intel: cht_bsw_rt5672: platform name fixup support","a9f3de7b10ed2b1019899a5757bd27c9696d9d8d","f403906da05cdea38c222ef472fdc4df29ece47f","ASoC: Intel: cht_bsw_rt5672: platform name fixup support",
"6083f2ac2b6e29c3e88442b133b4d23743c312a1","FROMGIT: ASoC: Intel: bxt_rt298: platform name fixup support","b2e20214ed5b062160af8044e8fb7cdf14dc67a8","fbe2c2736e295bf866110c9278504c42498318c5","ASoC: Intel: bxt_rt298: platform name fixup support",
"2aca354f3e302874625fe86713c4f91456b96abb","FROMGIT: ASoC: Intel: glk_rt5682_max98357a: platform name fixup support","875e6dc6047ff963a08ae4416973af3908c80827","5b14aa718f5993b0ecee3bbd61557468ac2420bf","ASoC: Intel: glk_rt5682_max98357a: platform name fixup support",
"282acbaa6557bc8c626012f79680718dce4fb7f7","FROMGIT: ASoC: Intel: cht_bsw_rt5672: remove useless test","5cbf40651d4e9ee5d8a20b9f55d6b49468b9db94","53b6d0adffb0505db5332589e78da1c66f7e626a","ASoC: Intel: cht_bsw_rt5672: remove useless test",
"0bc8bfed6add653b0449794241b6695d24ad4c79","FROMGIT: ASoC: topology: Reduce number of dereferences when accessing dobj","076a54620e411631165c681bdf53fd294c16b765","33ae6ae2111c3118d8d15eba331b6ba5932825c9","ASoC: topology: Reduce number of dereferences when accessing dobj",
"a0078f08c495254edda8cb0e71e8bb865a2cd165","FROMGIT: ASoC: topology: Remove widgets from dobj list","b182c1869992f29bee8c3f37274bbc9a1b2bc828","a46e8393d128d4e5f722b47f708a0d5de91e0176","ASoC: topology: Remove widgets from dobj list",
"60c09d5314d0affbe85a59e47135d0c07a7f385e","FROMGIT: ASoC: topology: Fix memory leak from soc_tplg_denum_create_texts","73198442ba993e2317914ee976b52ea8a82cf7bc","34db6a3e91d8f6f6fefbbd9ad7e1efc6f8d440e0","ASoC: topology: Fix memory leak from soc_tplg_denum_create_texts",
"ac96dbcd08906de4dac0386a855a9bb581b93ba8","FROMGIT: ASoC: topology: fix memory leak in soc_tplg_dapm_widget_create","feb02ab4ec3072f041f71a96768430820a766d19","7620fe9161cec2722db880affe03f5e9e2bb93d5","ASoC: topology: fix memory leak in soc_tplg_dapm_widget_create",
"7601100598e2e184a7cdb9f070a42b81bc757ee3","FROMGIT: ASoC: topology: add SND_SOC_DOBJ_GRAPH type for dapm routes","8cdc776bc25308277144ea6d02720f007eb6b0a9","5c30f43f0625a792c30e465f21dbeb1bb4dfc40b","ASoC: topology: add SND_SOC_DOBJ_GRAPH type for dapm routes",
"765e6d2342fefd26d35840dea272e279ecb91010","FROMGIT: ASoC: topology: modify dapm route loading routine and add dapm route unloading","1890a846c7c8a35f2563fa81314b05f01a936f77","7df04ea7a31eaa75bdad2905f07cc097b15558ee","ASoC: topology: modify dapm route loading routine and add dapm route unloading",
"cfe11d17cd03f8070ced1330f3f39ff3fd4181c4","FROMGIT: ASoC: dapm: fix use-after-free issue with dailink sname","9fe9d56f1c702d397911a4aa8784423078d602ce","199ed3e81c49a621ce6fcb630ab9f30d92db6718","ASoC: dapm: fix use-after-free issue with dailink sname",
"fb3ee59cc2cff2ea56b89ae95de44220927b9023","UPSTREAM: ASoC: dapm: Potential small memory leak in dapm_cnew_widget()","bdb7da4c849c63bae35ebd05d5c38602e3b0bcfd","a6d9cef30eb11b2de8cbfed9065e3dc5b1f829a8","ASoC: dapm: Potential small memory leak in dapm_cnew_widget()",
"316a5a9f94644f1912f548605ee462d77762314a","FROMGIT: ASoC: topology: fix oops/use-after-free case with dai driver","7330cef10b76e6db0a5ed80127b0860ce3df4bb4","52abe6cc1866ac3d54612f5d80563e6608c0ddfc","ASoC: topology: fix oops/use-after-free case with dai driver",
"4f926348e457338aa6e7ecebcd3ea964b4e06bd3","FROMGIT: ASoC: dapm: Only power up active channels from a DAI","f55110e3f51943f8529c7f990d2663a1a5a1c07d","078a85f2806f0ffd11289009462a6a390f9adb5c","ASoC: dapm: Only power up active channels from a DAI",
"f62a8cc4bd18f8334cddfbe05ab4196a98902404","FROMGIT: ASoC: dapm: Add warnings for widget overwrite when adding route","df6b56760662ee138ae6b069e9910c1eff3817f3","411db2ab7df35804422e4b26c5849b3868e6a038","ASoC: dapm: Add warnings for widget overwrite when adding route",
"d0a128b12ae984b86392cd36791ced1195acbf4f","FROMGIT: ASoC: soc-core: clear platform pointers on error","74a265563206768d13372009a17dda0d9275a5bc","78a24e10cd94420f1b4e2dc5923ae7109e2aaba1","ASoC: soc-core: clear platform pointers on error",
"8e8f9b2af04d33db0e432b5f199378266f1b5c8f","FROMGIT: ASoC: soc-core: Fix probe deferral following prelink failure","5cd98f91a9768e859ce97c76303bfe460bb34a53","c342febcde452f817cbd3896dc40953ab17c309d","ASoC: soc-core: Fix probe deferral following prelink failure",
"3fa4d4e364df1840b13729cf0f00d392e677dc41","FROMGIT: ASoC: topology: unload physical dai link in remove","3eba168d2c23069ef56905309bc0acdcc33470f3","adfebb51e1750c5df9e5d42f505b73c5542a879d","ASoC: topology: unload physical dai link in remove",
"aa37e1cf12e19ef46713c3031175400c4cbdfeda","FROMGIT: ASoC: dapm: Check for NULL widget in dapm_update_dai_unlocked","81b4245e42be86f8400f287ef8a9a4b807975edc","cf17a5ffd27234371d10748bf1c716ef172877f3","ASoC: dapm: Check for NULL widget in dapm_update_dai_unlocked",
"0042f69a842bac9f2ec0f188c4f31d094ab8e7c3","FROMGIT: ASoC: compress: Clarify the intent of current compressed ops handling","794e5406a68c0eefe3c1e3d5a23dc7ce8d009023","52cadf1fdbe87a3a3eee11d9cc4873796903c934","ASoC: compress: Clarify the intent of current compressed ops handling",
"2b92810b654b33c4d101ec16a99dce684c44a15f","FROMGIT: ASoC: compress: Add helper functions for component trigger/set_params","6d43923e3ecc6ac2f23e1f09a99d2b0bc9a74fcf","4ef0ecb80e348f1888b0c7ebfa8f7c1ec3ed9006","ASoC: compress: Add helper functions for component trigger/set_params",
"de2b70a6dbd8fb7c600f3396524cf75c833ea700","FROMGIT: ASoC: dapm: harden use of lookup tables","e48abdeaff2d030e97d21b02d06de6001d8fbe5f","f13d4b5f85e1c436c9bf21205509266b5a81a320","ASoC: dapm: harden use of lookup tables",
"d165fdd3ff5b3bba5db853bfa1dfe7eaeec845cf","FROMGIT: ASoC: regulator notifier registration should be managed","4eddaf19218f0c60804722698161a408435c5fee","0bb423f2eaafedf89715c482a543dcd629ba3946","ASoC: regulator notifier registration should be managed",
"593daede1003760a7f7ac3d8bd5fd56916613f00","FROMGIT: gpiolib: acpi: Introduce ACPI_GPIO_QUIRK_ONLY_GPIOIO","2c6fab683abc96b74961f69c591f779c319a6c91","4d1f7a6eabd45639d9de22a8a004f3c208d13c1a","gpiolib: acpi: Introduce ACPI_GPIO_QUIRK_ONLY_GPIOIO",
"2ec2c60c579b73ec3c23982f5f42a50d4d6a2295","FROMGIT: ASoC: core: don't increase component module refcount unconditionally","9fc33c90dc9572520ee2ab6d891e656eecae82c4","b450b87847b157d69dbf9af7aefb4cec29e89cc9","ASoC: core: don't increase component module refcount unconditionally",
"a8cbb5a3be7922c518a21862d0fac775f59a7b87","FROMGIT: ASoC: hdac_hdmi: use devm_kzalloc for all structures","38fb218169fb2e6ff240d5503b7135c51bec27e9","c7ba4e5396fbe998502390e4fc7935163b189c50","ASoC: hdac_hdmi: use devm_kzalloc for all structures",
"287d479263f2fe3cc1b67a0cd0f6bdbf858891c2","FROMGIT: ASoC: Use __printf markup to silence compiler","07efc501d891359e6801679abac0e89aef33364d","595d2f74cd3caedb704a118bd09c1b4dfbfc0ec0","ASoC: Use __printf markup to silence compiler",
"043d92e57817225f1b7f525e02d8327ba3258859","FROMGIT: ASoC: dmaengine: Improve of_node test in dmaengine_pcm_request_chan_of()","c100842d92b24c5139a0687994e6ea0cfb843a2e","51256d348c9af1bf544a4432abc1d5f2fd3ef34b","ASoC: dmaengine: Improve of_node test in dmaengine_pcm_request_chan_of()",
"46eb483cb1780e5a895f2da591e206ece3903f3d","FROMGIT: ASoC: dmaengine: Extend use of chan_names provided in custom DMA config","b10eb7c3b2fc8c911026884ee892331c6f024b61","10cbf3507bcb9baa82bf3445502e8ccafaa09fc8","ASoC: dmaengine: Extend use of chan_names provided in custom DMA config",
"2ad1384ae218b89eae69ede65e62a499eae85a3c","FROMGIT: ASoC: Intel: bxt-match: remove prefix for SOF files","b649ba4edbb00a8fb89accdec8bf2c8efa5e03d7","e529a9d44a9778b851a1683e6689c2f52d6750ac","ASoC: Intel: bxt-match: remove prefix for SOF files",
"86383de7994249d3bece3d7a5bbee826a907ae49","FROMGIT: ASoC: Intel: byt-match.c: remove prefix for SOF files","c55775af5e8211909def8da267303953dbba207c","528f07152a7840b5affe1c8844ddd1ee9d3aabd7","ASoC: Intel: byt-match.c: remove prefix for SOF files",
"1aa597a1a7fad0bb7b83cd511f87970949f10522","FROMGIT: ASoC: Intel: cht-match: remove prefix for SOF files","f6fac3386eb37033e64be1c8cf60b2de7d72e1f6","2e441dea9fee379e85dca15988671c23d6013d1c","ASoC: Intel: cht-match: remove prefix for SOF files",
"e4cb9489f1ef3a25b3ef701a8ac8651c1a903084","FROMGIT: ASoC: Intel: hda-match: remove prefix for SOF files","a74736652f552a15f640c438044848d865a79705","e576b097918f8ee563fbfde7d4186f09df856fe9","ASoC: Intel: hda-match: remove prefix for SOF files",
"c999a2aef228e435f254b67301d2a77cb5ab9d36","FROMGIT: ASoC: Intel: hsw-bdw-match: remove prefix for SOF files","fdadb9f87bdf24ccfed53ad41ddd87ddc3b8978b","bb2538e28a54f97455597eca01e1b9452c67a5d4","ASoC: Intel: hsw-bdw-match: remove prefix for SOF files",
"f02cf1623fb3fa4928c82c2df004c7ca38b1fbd7","FROMGIT: ASoC: Intel: icl-match: remove prefix for SOF files","8fefdc763cc41314bc147c73aa11692854389442","a5b1e2284567c487b1023b580656de4a19cc1a83","ASoC: Intel: icl-match: remove prefix for SOF files",
"25bfc35e1b41f2470e5c381362b36b5cf3573223","FROMGIT: ASoC: Intel: soc-acpi: bxt-match: remove asoc_plat_name field","51cc508de398a4417b3e7b0c9a1d124d346e994d","dcc9de2ebe86791a041a92cdf9806bde004706c6","ASoC: Intel: soc-acpi: bxt-match: remove asoc_plat_name field",
"de09889d1267c9710c16bc93ac620e4ce3a714f3","FROMGIT: ASoC: Intel: soc-acpi: byt-match: remove asoc_plat_name field","199cf91071cba2c8e81f7af67f630df8a56ca9d0","f01d00c30095f420ad8b447ba21c9492da93cebf","ASoC: Intel: soc-acpi: byt-match: remove asoc_plat_name field",
"11f58ebfeed3e1c4684f2b1ae7e90d422e727234","FROMGIT: ASoC: Intel: soc-acpi: cht-match: remove asoc_plat_name field","eea7f1800fc39f97f2fad99cc30273d880afea23","9eebe4372f4a608e51b7a2c0b064069e78a6ce5b","ASoC: Intel: soc-acpi: cht-match: remove asoc_plat_name field",
"c299bd456da3107f07ff52a0ed5f72c51345597b","FROMGIT: ASoC: Intel: soc-acpi: hsw-bdw-match: remove asoc_plat_name field","0f4a6c05d2405d270e22785742ee29a857a4670a","2eddca128be282f600347ea07ef0b516dbc4e7ce","ASoC: Intel: soc-acpi: hsw-bdw-match: remove asoc_plat_name field",
"c77f99a29427d8d86b3d130c127d88c44cf9d271","FROMGIT: ASoC: Intel: soc-acpi: icl-match: remove asoc_plat_name field","4494d3488b3783c617b9d580acc1460e70f6cfe9","fc906fda39c1705c2d89937fce13a6c11a5955bb","ASoC: Intel: soc-acpi: icl-match: remove asoc_plat_name field",
"4ce085b6cbe08298229c61246ee4105477d56f82","FROMGIT: ASoC: soc-acpi: remove asoc_plat_name field","9987ef0c6657b60d5f0919fba0f60948d87cc361","ecefff3e5b9b6a427a1a78c0c3f5eb147fd2d761","ASoC: soc-acpi: remove asoc_plat_name field",
"8a08f1edcd050dbd473f3e52ae5ae45f12638596","FROMGIT: ASoC: soc-acpi: remove new_mach_data field","95d315fb949b65a6b1d3aea2e3592078550b9af3","b3d8f7cad1b41411de443018cc5323070db06ab2","ASoC: soc-acpi: remove new_mach_data field",
"be51f3ab6a10058878e3f8cc04174a5d7ebf8c5e","UPSTREAM: ALSA: PCM: check if ops are defined before suspending PCM","1b43ea586c443feed2c6b712f0ca4b351eebb43c","d9c0b2afe820fa3b3f8258a659daee2cc71ca3ef","ALSA: PCM: check if ops are defined before suspending PCM",
"987775dbc2ad01135e429a2ba102d26515f45a3b","UPSTREAM: mfd: cros_ec: Check for mkbp events on resume only if supported.","a1694a9b8fd3e249acb7e947ac9876c021b17022","61cc15dac01ae84281222452e338ca060179d8b1","mfd: cros_ec: Check for mkbp events on resume only if supported.",
"e17a4b56e3cd79c7086145e31532dfb507962897","UPSTREAM: phy: add QSGMII and PCIE modes","3b776cf100b3e01579e63afa10ffc8a37e5fc102","c2a90025ad09d830c8d8ae69f485eac6aaaa2472","phy: add QSGMII and PCIE modes",
"1af44bf54afd0cfe9ba5c12e577c15335fba7664","UPSTREAM: phy: core: add PHY_MODE_ETHERNET","d111c9a1f942ba6192e0d05c4c293daff7103159","2af8caeee47846a84bc96abc3a72f7c991153040","phy: core: add PHY_MODE_ETHERNET",
"1b5e149809ab6945394970f68f977b8893aea61c","UPSTREAM: phy: mvebu-cp110-comphy: convert to use eth phy mode and submode","7c625fac0fdea8acb6468c1aaf046ce4e063e4f2","cccc43b853df4d2663d3890e3365513d55612794","phy: mvebu-cp110-comphy: convert to use eth phy mode and submode",
"b33bcfe9a4e2d0ad972d32c889d5c2c56017dac5","UPSTREAM: phy: core: clean up unused ethernet specific phy modes","2a21664487e263d5584c7b8a30b10301daa4996e","b3af06451bf859a45a306678e02b12bb676a9687","phy: core: clean up unused ethernet specific phy modes",
"0f96f056a3ce763e9c671273bf6fad0136f32ee9","FROMGIT: media: mtk-vcodec: fix access to vb2_v4l2_buffer struct","924e057c8547fff4b279fe5077f368a6fcc24d9c","3235d3946429f64b19addfd89fc926a36eaec06a","media: mtk-vcodec: fix access to vb2_v4l2_buffer struct",
"5ea8187c5aa082a7e71d3cd5f36a98012344c7ed","FROMGIT: media: mtk-vcodec: fix access to incorrect planes member","37432c16934750db9cabdb810dd0e84a4f7d88da","52fafc58c3535c9f4f53864686dbaee3bcbadcb4","media: mtk-vcodec: fix access to incorrect planes member",
"7eadcaf857454f0540d469a78770f426a5ddb906","FROMGIT: media: mtk-vcodec: remove ready_to_display","05aa0af5c851dd84faffc47c1ed644054caef85b","99df48ec7c5b10d00a394cc260726c5316640c81","media: mtk-vcodec: remove ready_to_display",
"c8fe61d50a483706877498971ed15201b002e6e0","FROMGIT: ASoC: Mediatek: Add document for mt8183-mt6358-ts3a227-max98357","31423242efcf2fd053979545d6a21f72c9df4976","9067cdea17954f4c5b0d5b114a588b8d85ce3219","ASoC: Mediatek: Add document for mt8183-mt6358-ts3a227-max98357",
"b84bb3870c2bff9fc804c3fb119acea34c449f2e","FROMGIT: rtc: cros-ec: Fail suspend/resume if wake IRQ can't be configured","0e17bafed77a6123eee654098b2f6fe4f7504e35","d6752e185c3168771787a02dc6a55f32260943cc","rtc: cros-ec: Fail suspend/resume if wake IRQ can't be configured",
"bd66add06f7ad7a3dd059404de4a993a595e9657","UPSTREAM misc: rtsx: Enable OCP for rts522a rts524a rts525a rts5260","a71a13cdad3e916111ccd689cdd466b594783a9b","bede03a579b3b4a036003c4862cc1baa4ddc351f","misc: rtsx: Enable OCP for rts522a rts524a rts525a rts5260",
"9661fa19ddf9192c491c1fdabe83ce5a698a3b68","UPSTREAM: drm/virtio: use virtio_gpu_object->hw_res_handle in virtio_gpufb_create()","fbef71982ef8a22303c1ca54fdf90d92dcda1aeb","ae0dc3cc38b1afdb481e460cd0dd58e200df5426","drm/virtio: use virtio_gpu_object->hw_res_handle in virtio_gpufb_create()",
"985df5ca95bd6630f2f7e006a6cba52e1ba3af1a","UPSTREAM: drm/virtio: use virtio_gpu_object->hw_res_handle in virtio_gpu_mode_dumb_create()","ee1cee84eadb8dfc9a660a62b460c056bac37f18","c40336ba5ed6c67e131cbf82a4fa37faf3bf0ed3","drm/virtio: use virtio_gpu_object->hw_res_handle in virtio_gpu_mode_dumb_create()",
"8141efff4821c3568f6c6636a66453fa67032017","UPSTREAM: drm/virtio: use virtio_gpu_object->hw_res_handle in virtio_gpu_resource_create_ioctl()","2ad684206fd5036b4d2ee958b05d65d0e0b380bc","70a0d6a37726a1a3d13a8b358fb362ea692778e1","drm/virtio: use virtio_gpu_object->hw_res_handle in virtio_gpu_resource_create_ioctl()",
"da89309c5fc13b18f3bf24032af85f7fef415537","UPSTREAM: drm/virtio: drop resource_id argument.","9be8768c411219afd59d71f4b9451f01d4279740","724cfdfd667a28dbfb5365b76df4ccf39cf9a09a","drm/virtio: drop resource_id argument.",
"fe95f996ab00e3c431f9e909c63871bed9eb4f7a","UPSTREAM: drm/virtio: Replace IDRs with IDAs","ba4b700b0513acfedebf26aa189a35df75edfe59","1938d1ae32fefa172288e3a9245ae126640c5c10","drm/virtio: Replace IDRs with IDAs",
"43ade67d6bd8c813e12604e1a028ba1f125604c0","UPSTREAM: drm/virtio: Handle context ID allocation errors","7ef0fb3e784e1e51316fced91a3d3aa8b376a1ab","6a37c49a94a95d4cd8ce4e7466f3bbb17e80ca64","drm/virtio: Handle context ID allocation errors",
"40a5e7cd5d6ffa5e91a2f2862a43ebd795178451","UPSTREAM: gpu/drm/virtio/virtgpu_vq.c: Use kmem_cache_zalloc","6089550892dde729a2da1c54db34994b136ab524","7fea1e0f38a86d2b79ac0a7f31843b4eb55ccb60","gpu/drm/virtio/virtgpu_vq.c: Use kmem_cache_zalloc",
"e77fc81d56474018be90da8ca9c8abdfc2e6f978","UPSTREAM: tty: serial: qcom_geni_serial: Remove set_rfr_wm() and related variables","ad9161c3422dcd2d73b25c8277683ca48f5aeda7","a85fb9ce1fab34a3216fd4d769fede643dbc68d4","tty: serial: qcom_geni_serial: Remove set_rfr_wm() and related variables",
"9b578832cd280139530cfc33a3f97ca7d7527d19","UPSTREAM: tty: serial: qcom_geni_serial: Remove xfer_mode variable","42e803d09e842f8f3d51faa65369131a40a9da61","bdc05a8a3f822ca0662464055f902faf760da6be","tty: serial: qcom_geni_serial: Remove xfer_mode variable",
"efabfd9a6b0714b181c32dd89863009929944de9","UPSTREAM: tty: serial: qcom_geni_serial: Use u32 for register variables","40cae36d25f0b2553a090d4676c75047ab69bf5f","385298abbe968e9eb30b8f84e22e5165ebe2dd9f","tty: serial: qcom_geni_serial: Use u32 for register variables",
"e1d4d60718c34f71eb9c3c5ca802c23303b40ac3","FROMGIT: ASoC: Mediatek: Add document for mt8183-da7219-max98357","f00c89c5241c0149d8896e9c1ffed9a9428023ab","5a79acf9a9188d85e1f1a697ed7531e0f0f36943","ASoC: Mediatek: Add document for mt8183-da7219-max98357",
"b0d200a0c0025c4691c8691a547997e767ab06df","UPSTREAM: block, bfq: do not consider interactive queues in srt filtering","136e670e5b8c7acfcd01ffc06beaedd4928ac892","20cd32450bcbec37c6d881b84bdddd8ba047ab01","block, bfq: do not consider interactive queues in srt filtering",
"08b69c714b2b911cb71c1c22ab6f6ff82c13979a","UPSTREAM: block, bfq: avoid selecting a queue w/o budget","f6443eb7a4db387279d143431020b1fbe55c2124","218cb897be6940b8d18eec9bcb32eaa28f1ae8ee","block, bfq: avoid selecting a queue w/o budget",
"e252ce821780e02dc13ca5520d5390b890caa707","UPSTREAM: block, bfq: make sure queue budgets are not below service received","c46c6d387d863c44085e04139f12c80c2b2d8520","f3218ad8c6acc9b874060814d6d3ddf154463ac9","block, bfq: make sure queue budgets are not below service received",
"1751522f92a593df2d84897c34fcc2780bb34f2c","UPSTREAM: block, bfq: remove case of redirected bic from insert_request","9bf58f0400d44a2c4daf177016a8a5d00fb5114f","03e565e4204c6cf8687d995de5cafd0341503b4e","block, bfq: remove case of redirected bic from insert_request",
"af85d3c34fd7e71b52df483d08247ac4dc4d6497","UPSTREAM: block, bfq: consider also ioprio classes in symmetry detection","aa12db281f7978640ca9fcea9abaac007d04ea44","73d58118498b14e4d2f2391105459b997b586ddc","block, bfq: consider also ioprio classes in symmetry detection",
"fa70b7c37c55ad505595aa54e1dfc9a72a1a1790","UPSTREAM: block, bfq: split function bfq_better_to_idle","596f4231da171e4bb21b887e08c050833eba4c82","05c2f5c30b3ca2346a5bb7c74b0c9515d8f4fbd2","block, bfq: split function bfq_better_to_idle",
