"Local SHA","Local Subject","Reason",
"d1f4da961940229f4feabd59e4e5184b9a5ebeda","CHROMIUM: iwl7000: fix send hcmd timeout recovery flow","IWL7000",
"72ad8dad35cadc745441a13a891c8dcc2a856383","CHROMIUM: iwl7000: refactor NIC init sequence","IWL7000",
"4c166f0e72d4f98a14eb69170c7ecc284310f75a","CHROMIUM: iwl7000: mvm: fix TX while removing station","IWL7000",
"29b9b292c3aa2548592a65c6e201d793e61be054","CHROMIUM: iwl7000: mvm: fix RFH config command with >=10 CPUs","IWL7000",
"eb7a4b68b81ce22cbb7b3558d841a625ce21f0db","CHROMIUM: iwl7000: implement BISR HW workaround for 22260 devices","IWL7000",
"c6951f73d3cc3313925e94531c1f82f0d922e766","CHROMIUM: iwl7000: mvm: fix uninitialized variable use","IWL7000",
"2ad92a2178ec5dd113559ef399aea7af6b8aea41","CHROMIUM: iwl7000: mvm: don't send GEO_TX_POWER_LIMIT to old firmwares","IWL7000",
"bc9149feb406ad6012b1b04d5757e7b723b3f4ac","CHROMIUM: iwl7000: xvt: fix stack data leak","IWL7000",
"27ad09b554fa4b3eeaf16190b4c0d60ec992ea38","CHROMIUM: iwl7000: xvt: fix potential memory leak in iwl_xvt_modulated_tx()","IWL7000",
"f103fe83568e2e8ba0aaf03c5f6854b1e57ba2b7","CHROMIUM: iwl7000: xvt: fix memory leak in iwl_xvt_send_tx_done_notif()","IWL7000",
"a9563dd4d40c397e417320c63d1d9d21d105903b","CHROMIUM: iwl7000: mvm: add description to second BAD_COMMAND assert number","IWL7000",
"0f91ca14a8563747ceb9c362208bd664565fc8f4","CHROMIUM: iwl7000: mac80211: Properly access radiotap vendor data","IWL7000",
"a9e1ee7ee2258b76deec9b701062824bc9649fe5","CHROMIUM: iwl7000: pcie: fix emergency path","IWL7000",
"924fa97f5cafa43e2aff6eae17e3b10320ec8cd1","CHROMIUM: iwl7000: pcie: Fix tracking of pending RB requests","IWL7000",
"493bcb36b20224c3f433a1a3146f1c5caf35b3c0","CHROMIUM: iwl7000: pcie: add TPT oriented prints","IWL7000",
"c5249ff7f9a1e146ff65ddc733fa40d58e1298bd","CHROMIUM: iwl7000: dbg_ini: implement monitor sram memory dump","IWL7000",
"0507c43f1411fda13496e48f7a5a6d202f7c2cd1","CHROMIUM: iwl7000: mvm: don't require WOWLAN images when unified","IWL7000",
"4df0f9b749b550b0eae146155250310acb083aeb","CHROMIUM: iwl7000: dbg_ini: fix buffer overflow while copying region name","IWL7000",
"6a150490e03cafe4fecc72662a821d638b47ede2","CHROMIUM: iwl7000: dbg_ini: implement monitor dram memory dump","IWL7000",
"9c72a19397f799f2bec40ecc7879406188019cc1","CHROMIUM: iwl7000: mvm: support FTM responder","IWL7000",
"203b804a4b5d57e471a7fe5da3865fa66f6c1041","CHROMIUM: iwl7000: mvm: support FTM initiator","IWL7000",
"07ac8cab724e04ddcbbc4444bfe3304f6af3cb71","CHROMIUM: iwl7000: mvm: move CSI reporting out-of-band","IWL7000",
"d933c0d0597aff21ec68aaa3b6ff8290f8f330a9","CHROMIUM: iwl7000: mvm: clean up NO_PSDU case","IWL7000",
"525050ee7d9619276ee0df993956a51cbe9688a7","CHROMIUM: iwl7000: mac80211: support max channel switch time element","IWL7000",
"be591c82fa7d6752d1a22b1ea1acb694076ccfd3","CHROMIUM: iwl7000: mvm: report delayed beacon count to FW","IWL7000",
"9c4f12f05bf21c244cabf983df52cebc0756ca5b","CHROMIUM: iwl7000: receive umac and lmac error table addresses from TLVs","IWL7000",
"dc468cf208544de06fd358477c07fc2937e51027","CHROMIUM: iwl7000: dbg_ini: rewrite trigger flow and align to FW API changes","IWL7000",
"f2bcb17c654efaf8f5ecb9128c6282911e2ba99d","FIXUP: CHROMIUM: MALI: Add Mali platform specific source","squashed into d12dc1a835648e06925c9d8f4b4e14017104fe76",
"fefbc1d6cffab67f0e476751f6ededbb84f5cebe","CHROMIUM: iwl7000: introduce device family AX210","IWL7000",
"f738c609efda4ecb7b2ebe87c3ec9b97faeabc06","FIXUP: CHROMIUM: MALI: Add Mali platform specific source","squashed into d12dc1a835648e06925c9d8f4b4e14017104fe76",
"6f685149cd83dd7564ecee48ca5f67495b4371de","CHROMIUM: iwl7000: add FW recovery flow","IWL7000",
"2d70bdf994ea8a71cbc51c497bb33a4758ec9a91","CHROMIUM: iwl7000: do not fail on large amount of channels","IWL7000",
"e4a919340155bd53ad843ec1b4f7d72a8ef24529","CHROMIUM: iwl7000: mvm: Fix possible NULL pointer dereference","IWL7000",
"0b27c04fc7e1f226821469b36a18fe30c8d64b6a","CHROMIUM: iwl7000: mac80211: abort CSA if beacon does not include CSA IEs","IWL7000",
"a0b3a9064f54367f5f365fd20e13068dfda194f1","CHROMIUM: iwl7000: mvm: support beacon IE injection","IWL7000",
"dae4da8310f2b885fc96f2cda0a9e6e0636f2322","CHROMIUM: iwl7000: mvm: implement CSA abort","IWL7000",
"9d0e82899458dede5ff36dce2ee74f3a77c92ac1","CHROMIUM: iwl7000: xvt: always init both TX queues","IWL7000",
"6dfb1ff437243ae098a2dbb977266c9b40fffd17","CHROMIUM: iwl7000: mvm: fix queue stop flow","IWL7000",
"ce43df95136563b01077b9490fb61e28dc62c5e1","CHROMIUM: iwl7000: change error table mask to unsigned int","IWL7000",
"68f05441c9a5c40bae5c4e30d9ec6bf2da348587","CHROMIUM: iwl7000: pcie: fix TX while flushing","IWL7000",
"1de14c58c5336f1c8406cff62f47a98d710a6af5","CHROMIUM: iwl7000: mvm: fix inject IE enablement condition","IWL7000",
"1aa8101b4688579863d28899cac7e58d92264a45","CHROMIUM: iwl7000: radiotap: add 0-length PSDU ""not captured"" type","IWL7000",
"d8ebf8319f1c172b1c465662ed9eec0f9e06081e","CHROMIUM: iwl7000: mvm: report all NO_DATA events to mac80211","IWL7000",
"e7b76743b875688906c1c9c16796c240057d61b2","CHROMIUM: iwl7000: mvm: fix potential leak in FIPS test","IWL7000",
"06a9deda0aee493902094db9f3a6c1800f954016","CHROMIUM: iwl7000: mvm: fix RSS config command","IWL7000",
"5998bbf3e860ae9530ecafb11eefcf070de87b1a","CHROMIUM: iwl7000: fix send hcmd timeout recovery flow","IWL7000",
"7247409045353fdf61117f38f1cfdcb2904e9f6e","CHROMIUM: iwl7000: mvm: fix RFH config command with >=10 CPUs","IWL7000",
"6d61406cd29653100a95890be7ca5cd5ae1a26f6","CHROMIUM: iwl7000: pcie: fix emergency path","IWL7000",
"d8b62dbb954b8e97320bb0519b6500b74fa6e920","CHROMIUM: iwl7000: mvm: Fix possible NULL pointer dereference","IWL7000",
"7c8eb8f76e43b6396f3fcf9483c88e66dc5048e1","CHROMIUM: iwl7000: xvt: always init both TX queues","IWL7000",
"1a59b577f032d589f853c3985411c114d970ce70","CHROMIUM: iwl7000: pcie: fix TX while flushing","IWL7000",
"e9429d9466d9ee241adfcac844d671a728575d7b","CHROMIUM: iwl7000: mvm: add support for 32kHz external clock indication","IWL7000",
"8ce737341ad0fc7e12b5cb8932d73d40be5a83d0","CHROMIUM: iwl7000: dbg: temporarily skip periphery dump for AX210 devices","IWL7000",
"8f52d1aabf8acb5b7d59e838e2b13eb9b8edaf3a","CHROMIUM: iwl7000: align to new periphery address space for AX210 family","IWL7000",
"5ffe6772e2626835b68d4024bb4bfbbfb1e22fac","CHROMIUM: iwl7000: add force NMI for AX210 devices","IWL7000",
"75999860195db6f5b24541c5003c6fe2990c4e5e","CHROMIUM: iwl7000: mvm: set common calib in range request correctly","IWL7000",
"9cc1e67deafab465fd619e30a6acada83bd46722","CHROMIUM: iwl7000: mvm: enable D3 debug feature via iwl-dbg-cfg.ini","IWL7000",
"e1cf88c97de113a489b1540dfe7fd10cb20ab03f","CHROMIUM: iwl7000: iwiwifi: mvm: Fix FW scan concurrency support assumptions","IWL7000",
"742c21bdf3bbd6b4619506e17b72143592f3ecb3","CHROMIUM: iwl7000: dbg: verify fwrt ops exist while checking D3 debug enabled","IWL7000",
"3161af1015502ef76cec540c0f6800e1f1cf33a0","CHROMIUM: iwl7000: mac80211: call drv_ibss_join() on restart","IWL7000",
"87a794e384f720daa821c0e3471c64820aefde88","ANDROID: thermal: cpu_cooling: Use related_cpus for energy model cpumask check","ANDROID",
"c9bad324e1e60edaf11db0e0e0a9e058b8b6affd","CHROMIUM: iwl7000: mvm: add support for new FTM fw API","IWL7000",
"8d10a50aaed1e95fa0053f032ff75f42bdf5fd41","CHROMIUM: iwl7000: mvm: add support for new FTM fw API","IWL7000",
"3aa413a7ae2388f9738c0edf046b098e8a39831d","CHROMIUM: iwl7000: bump FW API to 47 for 22000 series","IWL7000",
"85f1aae8a798e4197ec68eaaab822c87ecb3ecad","CHROMIUM: iwl7000: mac80211: fix position of vendor_data read","IWL7000",
"033e9bc89f187b3c291a2cbdf3fd85c643d77665","CHROMIUM: iwl7000: use bit 17 for FTM new range request API TLV","IWL7000",
"276a1f62ed83ae642b10f399647da22e6d466b09","CHROMIUM: iwl7000: use bit 17 for FTM new range request API TLV","IWL7000",
"6814c6a28f808364d748c61f68effbb4c9d88064","CHROMIUM: iwl7000: mvm: fix HE radiotap data4 for HE-TB PPDUs","IWL7000",
"a5f4fc88cb4b021a69940965e456551bf89ffcdf","CHROMIUM: iwl7000: mvm: clear radiotap vendor data padding","IWL7000",
"7b41b7223a3f28531ad81dad4084adfacb18f34b","CHROMIUM: iwl7000: mvm: add debug prints for FTM","IWL7000",
"e41105b0ac25d88e9b5b43371c8ced9e8bda4826","CHROMIUM: iwl7000: start using B-step for some 9000 devices","IWL7000",
"280e5ac48bc701ab2fed0f888e1c996d14bce6d9","CHROMIUM: iwl7000: mac80211: notify driver on subsequent CSA beacons","IWL7000",
"20eb4c4c393780849eb1dfa7e987e00651b9f1a1","CHROMIUM: iwl7000: mvm: track CSA beacons","IWL7000",
"ad6ad2cf3ae96ea8cd91a4789e8b7c1e6a3fa294","CHROMIUM: iwl7000: mvm: notify FW on quiet mode in CSA","IWL7000",
"3042e3a353a5bb8723c5adacf7dfe1786d0525fa","CHROMIUM: iwl7000: mvm: disconnect in case of bad channel switch parameters","IWL7000",
"37f4b2999a9fde82f52379d71cc2037a24ef8df2","CHROMIUM: iwl7000: mac80211: allow CSA to self with immediate quiet","IWL7000",
"6df948ec94fd39dfe96a5f48839328ccef27f267","CHROMIUM: iwl7000: mvm: track changes in beacon count during channel switch","IWL7000",
"8e7ab0a506613ab4f68411005c0aa5fb979b3f4d","CHROMIUM: iwl7000: mac80211: ignore quiet mode in probe","IWL7000",
"05df16e7218d40667a4b0684abe066ae99afea62","CHROMIUM: iwl7000: mvm: fix civic request in FTM range request","IWL7000",
"ec7b307409874386fdfdda69e4dcdacb1ea14d09","CHROMIUM: iwl7000: dbg_ini: properly use active user trigger","IWL7000",
"86f8634fbc933a36d12c8d9b7e8c08489ad9fe42","CHROMIUM: iwl7000: properly use delay option in dump trigger flow","IWL7000",
"61299fa1775e6fb9e8a1cd1385544ee75e155d2e","CHROMIUM: iwl7000: mvm: set timeout to depend on global timeout factor","IWL7000",
"6ea4279661edcde1ec31f805ed050545f870952f","CHROMIUM: iwl7000: mac80211: add a missing return","IWL7000",
"079b19ae87e3a8100adf922c115f32985118c949","CHROMIUM: iwl7000: mvm: fix civic request in FTM range request","IWL7000",
"c4cc35134a89c509e8fe2942b9dd00ee077fe0e4","CHROMIUM: iwl7000: iwiwifi: mvm: Fix FW scan concurrency support assumptions","IWL7000",
"0ccd37a6b201352ea3ce754d7758ef50a7e66f85","CHROMIUM: iwl7000: mac80211: call drv_ibss_join() on restart","IWL7000",
"be8d5ce67c48a23621527076d2385e4ce5d7b68b","CHROMIUM: iwl7000: start using B-step for some 9000 devices","IWL7000",
"703a6cb6ed05b1fa231e66789c22d4fb55926815","CHROMIUM: iwl7000: properly use delay option in dump trigger flow","IWL7000",
"21a2f6f0c9f7d9dd1f73f08bf0134376b48a5e27","CHROMIUM: iwl7000: dbg_ini: enable ignore consecutive trigger feature","IWL7000",
"77db53cff9a541f529aa0f1de477146eb134cbdd","CHROMIUM: iwl7000: iwiwifi: mvm: Fix FW scan concurrency support assumptions","IWL7000",
"d9aa70808bb9aa8cb2c3d8fcf4bb6e129fc242fb","CHROMIUM: iwl7000: dbg: verify fwrt ops exist while checking D3 debug enabled","IWL7000",
"c65535fcc0deea7a3af5da87d7c76d2fc7034162","CHROMIUM: iwl7000: mac80211: call drv_ibss_join() on restart","IWL7000",
"3622236b8b4465964c317c94d8a2af8b673086e8","CHROMIUM: iwl7000: mvm: add debug prints for FTM","IWL7000",
"7922e31038811e61db5c698e096ea9fbf7a78a3d","CHROMIUM: iwl7000: start using B-step for some 9000 devices","IWL7000",
"61beae217a9ba96f37a92c81bdc958e7d2a750a8","CHROMIUM: iwl7000: dbg_ini: properly use active user trigger","IWL7000",
"4370137c8ecc3cda80222bb87a182b94d755f3d0","CHROMIUM: iwl7000: properly use delay option in dump trigger flow","IWL7000",
"65f9d81cce10f2ce0bf7dee3fe193cbc1cd4739c","CHROMIUM: iwl7000: mac80211: add a missing return","IWL7000",
"505b8a9fd57cfd72f0ce79bacbb6a6c0163a5969","CHROMIUM: iwl7000: pcie: phase out dma_zalloc_coherent()","IWL7000",
"2d23f50cb4d4eee6ef71ac7ffed506fd6fcee382","CHROMIUM: iwl7000: pcie: phase out dma_zalloc_coherent()","IWL7000",
"7ebe233d392e96d52f1c37b865126edabb79cc6c","CHROMIUM: iwl7000: pcie: phase out dma_zalloc_coherent()","IWL7000",
"af9d4808e9062dd1b9277ed9928356df3c9de708","CHROMIUM: iwl7000: mvm: fix the spatial reuse parsing for HE_TRIG PPDUs","IWL7000",
"64989623859789c3edb8b5b293bc7ac5b4bfb807","CHROMIUM: iwl7000: dbg: buffer overflow in non_collect_ts_start array","IWL7000",
"69fb3c27cba4bf15ab668b1a50534a17a4c98ebd","CHROMIUM: iwl7000: mac80211: fix unitialized value","IWL7000",
"949b0a2715ff87ff18ec9374dabd1d80a0371f8a","FIXUP: FROMLIST: arm64: dts: qcom: sdm845: add UFS controller","squashed into df93117e3abb977634c0b053cc8a19b4bc9ba3d0",
"c106d1c1c3d0922a3ae2b0af2b14c0ea8f60810c","ANDROID: sched: Align EAS with upstream","ANDROID",
"3659b3273369ad216c12d112f1abcb543b82d5aa","ANDROID: sched: Clean-up SchedTune documentation","ANDROID",
"919ff4f652210197009d89db6d25d7acf801e9f4","ANDROID: sched/events: Fix out of bound memory access","ANDROID",
"eb583faedd73dbca851f78ccc6ae694043949fd3","CHROMIUM: iwl7000: mvm: Don't warn on command failure during restart","IWL7000",
"1afbe65c4537602b80500e3827e6e3a289cad368","CHROMIUM: iwl7000: mvm: Do not return an error value on HW restart","IWL7000",
"92159543e497bdc9b374610f97192f6cacce110a","CHROMIUM: iwl7000: fwrt: remove fw_running op","IWL7000",
"5f0a2e3bb2abe57e7ce955d795ee82448b750c93","CHROMIUM: iwl7000: fix early debug collection flow","IWL7000",
"53371c3e212e8511f7f0d571124eef890c86d59f","CHROMIUM: iwl7000: dbg_ini: add early and after alive apply points to unified images","IWL7000",
"59b662c012305f1c8dba57e44f22bd49f760077d","CHROMIUM: iwl7000: mvm: stop static queues correctly","IWL7000",
"4b8293a15ec2709e3c161f6ffa8bf916263a4885","CHROMIUM: iwl7000: pcie: allocate rb_stts's for all queues in one place","IWL7000",
"587046d3fc8c9815a90c3e7c8d4da318ff42d961","CHROMIUM: iwl7000: mvm: Don't request HW restart if already requested","IWL7000",
"3f046d037563087de632ecb337b40616f2dc4b9c","CHROMIUM: iwl7000: xvt: use read_umac_prph for reading MAC address","IWL7000",
"294c063f5acf43351ad986db817901b9611c13a0","CHROMIUM: iwl7000: mvm: use IS_ENABLED(CONFIG_NET) in C instead of CPP","IWL7000",
"0ed74cb0ab365bb8d95d7e6832060d1fa1b9107a","CHROMIUM: iwl7000: fix false-positive maybe-uninitialized warning","IWL7000",
"2127806e6aa92e27bc8ffb8164c8d0936977e639","CHROMIUM: iwl7000: eeprom-parse: use struct_size() in kzalloc()","IWL7000",
"aa9ba0040e13a93127a6fed324039db7385f3949","CHROMIUM: iwl7000: nvm-parse: use struct_size() in kzalloc()","IWL7000",
"4cbf54dba1142d1069a667afd8ed42c45a770832","CHROMIUM: iwl7000: mvm: fix error path in iwl_mvm_mac_setup_register()","IWL7000",
"84732b4fcafff496a99554e0448a64539abd5915","CHROMIUM: iwl7000: mac80211: shorten debug print to avoid warning","IWL7000",
"f5c22159648e31acc59950b214645c94fa49a3df","CHROMIUM: iwl7000: nvm-parse: advertise IEEE80211_VHT_EXT_NSS_BW_CAPABLE in VHT","IWL7000",
"9cdf2b9bf2a14807b01e81854989f62a438f277c","CHROMIUM: iwl7000: mac80211: pass bssids to elements parsing function","IWL7000",
"b42fa79a825061427a0091346bcb4d96e76fb22a","CHROMIUM: iwl7000: mac80211: move the bss update from elements to an helper","IWL7000",
"6f02e5c90e88628e5036920d131c7f47f627de2c","CHROMIUM: iwl7000: fw: no need to check return value of debugfs_create functions","IWL7000",
"d5ffbad84dd39cc6da9d50ca56ea9b43dcd759cc","CHROMIUM: iwl7000: iwl-drv: no need to check return value of debugfs_create functions","IWL7000",
"6db60589f83ccde3a7146b44f2740952ec436f15","CHROMIUM: iwl7000: set AUTO_FUNC_BOOT_ENA bit in AX210 devices","IWL7000",
"2823beef30ae5a5519ce439b108518518759d8fc","CHROMIUM: iwl7000: cfg80211: Parsing of Multiple BSSID information in scanning","IWL7000",
"d31d0fa03ad842e0d702d32aa815bc6af1a5287c","CHROMIUM: iwl7000: mac80211: support mbssid","IWL7000",
"d890e7779427feefde74e6f5f48347be2acc28d0","CHROMIUM: iwl7000: mac80211: indicate support for multiple BSSID","IWL7000",
"d87f66708d5ec0ed35444059611cd77017f0f2e0","CHROMIUM: iwl7000: mvm: support multiple BSSID","IWL7000",
"b1f694cb73393485ac1d3cf21dcf64579af2fecc","CHROMIUM: iwl7000: mvm: reject new beacons when in inject mode","IWL7000",
"369f396069fb99dd04d275b63be37ba668f30f9d","CHROMIUM: iwl7000: mvm: add read debugfs for he_sniffer_params","IWL7000",
"46e1ac8da48ed5d76485ea98ef5174f730e0fa69","CHROMIUM: iwl7000: mvm: unicast the CSI data","IWL7000",
"e34a4e7908dfb9e247a71f8fc2540ddca658b1b3","CHROMIUM: iwl7000: mvm: support non-transmitting AP","IWL7000",
"7ba7eed7202ddaa3207af0f37f23318beb2deeb3","CHROMIUM: iwl7000: dbg_ini: enable ignore consecutive trigger feature","IWL7000",
"f973e648fbe41a80b54e659bb48af271ac6e52aa","CHROMIUM: iwl7000: dbg: buffer overflow in non_collect_ts_start array","IWL7000",
"9850d45736b82636f56a163425486c1e8322db42","CHROMIUM: iwl7000: mvm: Don't warn on command failure during restart","IWL7000",
"fd59fa4bf6925716bd4a0ede877311cc3864bcee","CHROMIUM: iwl7000: mvm: Do not return an error value on HW restart","IWL7000",
"f98949e56cdb79771391990fef98c3a29d7f3a0b","CHROMIUM: iwl7000: fix early debug collection flow","IWL7000",
"bbde04806fb150d6f165ee512b37d04453a3562b","CHROMIUM: iwl7000: mvm: stop static queues correctly","IWL7000",
"5d823d5d331343ed5ff22baecd0a3fa30099e360","CHROMIUM: iwl7000: mvm: Don't request HW restart if already requested","IWL7000",
"72956d08c2ceb700b3162e2f3cb2ad074a362983","CHROMIUM: iwl7000: mvm: fix error path in iwl_mvm_mac_setup_register()","IWL7000",
"7d1544bbfd0af46e50655408df0ae09e375ab066","CHROMIUM: iwl7000: mac80211: shorten debug print to avoid warning","IWL7000",
"8138712a6f8316abc0bf0b6ac744a12bfc6fa4c9","CHROMIUM: iwl7000: mac80211: update HE IEs to D3.3","IWL7000",
"c47149ae0be15f9b17140966bff130a477b9cb8e","CHROMIUM: iwl7000: mvm: Set TX_CMD_FLG_PROT_REQUIRE correctly","IWL7000",
"7d85b6320794ece7ff3ed4b05f2e011f7588b771","CHROMIUM: iwl7000: mvm: remove IWL_MVM_INIT_STATUS_REG_HW_INIT_COMPLETE","IWL7000",
"89502ffd98e722d915842e3b1a32606fece0727d","CHROMIUM: iwl7000: mac80211: use int for low/high_th because -1 means not set","IWL7000",
"e45ce2b052d157c713aed32a90610d4b59dd3eec","CHROMIUM: iwl7000: mvm: use sizeof(dst) in memcpy in iwl_mvm_sniffer_apply()","IWL7000",
"21276c91a322bd526f10360eed56e481e8cac093","CHROMIUM: iwl7000: fix send hcmd timeout recovery flow","IWL7000",
"7504c87d1e788b66140fafbd66e0841cdc735b9b","CHROMIUM: iwl7000: dbg_ini: move INI_DUMP_BIT define inside dbg.h header ifndef","IWL7000",
"8691251c72383160ceb50d0225bebb3257a7a1db","CHROMIUM: iwl7000: mvm: Allow retries for probe responses","IWL7000",
"cede643da1f0b04d4b71ee4a2218872f0d009066","CHROMIUM: iwl7000: mvm: implement VHT extended NSS support in rs.c","IWL7000",
"2f932609fcf02f371d032b34b0d465ef6ee40cb8","CHROMIUM: iwl7000: change BISR workaround msleep to mdelay","IWL7000",
"e220251ce69daf1df6a656852261ddc706fc3c68","CHROMIUM: iwl7000: mvm: vendor-cmds: use DEFINE_SPINLOCK()","IWL7000",
"e6ca568ed2963287e6e9d7b3b898a1ff2cdfd6c0","CHROMIUM: iwl7000: mac80211: Fix Tx aggregation session tear down with ITXQs","IWL7000",
"18aae217854acbb58e543a47327043d7d7ef312b","CHROMIUM: iwl7000: remove redundant condition from prior alive dump flow","IWL7000",
"de3d3c71f645ac51975b343f0a0e85b10b0c17ef","CHROMIUM: iwl7000: mvm: add some debug data to TX path","IWL7000",
"c0a12ef31153ba3d72cdbfc817bf77956d5ade57","CHROMIUM: iwl7000: dbg_ini: fix infinite time ignore consecutive dumps","IWL7000",
"8795a4e15720676872d05b70aa2a0305019b98d2","CHROMIUM: iwl7000: dbg_ini: add print to iwl_dump_ini_mem in case of invalid range","IWL7000",
"d102148466c08713e8871eca27b73edf0475e633","CHROMIUM: iwl7000: dbg_ini: make memory dump get_size handler include headers","IWL7000",
"b0f08e6e5b866a4651bae7287c617304e00cd497","CHROMIUM: iwl7000: dbg_ini: make fill_range handler accept generic range pointer","IWL7000",
"a0a2e1bc62f05c72736acd40f4013e7302cf9c72","CHROMIUM: iwl7000: dbg_ini: add region to fill_header handler","IWL7000",
"d04b4ce3e2f000a7ed3e0e498255d84d040ceeb9","CHROMIUM: iwl7000: dbg_ini: implement Tx fifos dump","IWL7000",
"0ea421f620e9fca0a850550db384951d92cb59d3","CHROMIUM: iwl7000: dbg_ini: implement Rx fifos dump","IWL7000",
"a65ca962d9c9915bcb7cfb1833fee6a32dcfe316","CHROMIUM: iwl7000: change BISR workaround msleep to mdelay","IWL7000",
"29e9f4af22d0280e8d3cc3618090af689eff3e9e","CHROMIUM: iwl7000: add new card for 9260 series","IWL7000",
"f303bec647b24a4c635e0fd1f98cb8e393709b61","CHROMIUM: iwl7000: add new cards for 22000 and killer series and change the market name","IWL7000",
"f36b55f203fc1fe6a2976093e6779beb43281a8b","CHROMIUM: iwl7000: chromeOS: adjust version check for support_mbssid","IWL7000",
"7a9411cb0210139b6cee42d65215d95adfca853c","CHROMIUM: iwl7000: chromeOS: adjust version check for mbssid code","IWL7000",
"b3afc49a1071d5bfa5422c9463e0a25f32e2247b","CHROMIUM: iwl7000: chromeOS: adjust FTM initiator version","IWL7000",
"63a458042a87eb4fd5d3464e183e187b99ed748a","CHROMIUM: iwl7000: chromeOS: include hash.h in mac80211-bp.h","IWL7000",
"c3e5534a0679a8ace49fa98c2784d785002b30ac","CHROMIUM: iwl7000: dbg: add UMAC periphery offset for RXFIFO2","IWL7000",
"9326a406ff6519a9db9f3b18e96f3dd69e4bdbd6","CHROMIUM: iwl7000: add new card for 9260 series","IWL7000",
"5133df2897e0898b114154b192eb06a384901ed3","CHROMIUM: iwl7000: add new cards for 22000 and killer series and change the market name","IWL7000",
"beb44bc663fe8f15ddf6a93461049fb233c8a132","CHROMIUM: iwl7000: mvm: fix CSI collection after FW crash","IWL7000",
"cf19c73fd78d42b5524a7c536fcb899ec1153c99","CHROMIUM: iwl7000: mvm: unicast the CSI data","IWL7000",
"944ae37b3364a31da3af740348cfbb3d4a330608","CHROMIUM: iwl7000: mvm: Set TX_CMD_FLG_PROT_REQUIRE correctly","IWL7000",
"5975904a3e080128efb4f561517a838a13aee83e","CHROMIUM: iwl7000: dbg_ini: move INI_DUMP_BIT define inside dbg.h header ifndef","IWL7000",
"e5fb14b68e652274417029cabd61e2e71df250ef","CHROMIUM: iwl7000: mvm: Allow retries for probe responses","IWL7000",
"f3984e5e79187d2c6cf20e8c46a8f702c9744f98","CHROMIUM: iwl7000: mac80211: Increase MAX_MSG_LEN","IWL7000",
"d2c15c31aa2225f4171d4931d5ba3f5d4be0bc1c","CHROMIUM: iwl7000: mvm: vendor-cmds: use DEFINE_SPINLOCK()","IWL7000",
"7214aaa3cf1a3d56b5a7951173d57134129b383d","CHROMIUM: iwl7000: mac80211: Fix Tx aggregation session tear down with ITXQs","IWL7000",
"a500a97fc5c07206232b2ce277e34ec1f3dc7cbd","CHROMIUM: iwl7000: remove redundant condition from prior alive dump flow","IWL7000",
"360f70c73ecd7158afe0fd5694c4924240e17e14","CHROMIUM: iwl7000: dbg_ini: fix infinite time ignore consecutive dumps","IWL7000",
"87ee387fbbadc20a0772fb34cdbeee39859f53a1","CHROMIUM: iwl7000: chromeOS: adjust FTM initiator version","IWL7000",
"59692bd96c3ff19d7d562f62b014b6f21cca4265","CHROMIUM: iwl7000: chromeOS: include hash.h in mac80211-bp.h","IWL7000",
"30665c0fd89f4ed04b7f2604d66473a27cface58","CHROMIUM: iwl7000: dbg: add UMAC periphery offset for RXFIFO2","IWL7000",
"d9126003297f60e42546b27bce16ac9af6ea3a3f","CHROMIUM: iwl7000: mvm: fix CSI collection after FW crash","IWL7000",
"d65297cc962d56b8d69b8facbeb92c17d6d9ba87","CHROMIUM: iwl7000: Merge remote-tracking branch 'local_auto/master' into merge","IWL7000",
"f3689edf4a19f69eaa9fe3e93482d378406d1f25","CHROMIUM: iwl7000: re-add iwl-dbg-tlv.h","IWL7000",
"6f21fbb2705db5549204db2a69357e2fbb99e0db","CHROMIUM: iwl7000: mvm: enable HT/VHT IBSS","IWL7000",
"53984f3c3dee46b0750d1105d745236d3cae3600","CHROMIUM: iwl7000: mvm: fix TX crypto on 22560+ devices","IWL7000",
"d5ba4e7fa0dd8ef53ff224df57e0765306efc509","CHROMIUM: iwl7000: mvm: be more forgiving if num of channels is too big","IWL7000",
"d644be29f4f41f517ed239fa31b534765a34c43d","CHROMIUM: iwl7000: add support for 6-7 GHz channels","IWL7000",
"2be9a53d4c436b4b64a67a7c3a243869f98e8234","CHROMIUM: iwl7000: support new NVM response API","IWL7000",
"2cf5b2df55b8777abbc76833f92731d0295af510","CHROMIUM: iwl7000: mvm: don't wake the static queues of a removed station","IWL7000",
"50c07ccb623dde05f6aa9ea96390a98d10d44da7","CHROMIUM: iwl7000: mvm: go back to WEP HW crypto for managed mode","IWL7000",
"d5fba5725a0b6da5a18957d7c709a26164d885ba","CHROMIUM: iwl7000: mvm: Support new format of SCAN_OFFLOAD_PROFILES_QUERY_RSP","IWL7000",
"e4c2e1c2320319e0e63ad64a67f1f39db33a4f13","CHROMIUM: iwl7000: chromeOS: fix beacon_ftm_len macro definition","IWL7000",
"9676062770af22576a6dc1fde6824d15fe7a0f30","CHROMIUM: iwl7000: remove unused DEBUG_IO","IWL7000",
"6dd1589f1895cc09bf18b3aa1e3ea0e075dc37f2","CHROMIUM: iwl7000: dbg: use dump mask for tx command dumping length","IWL7000",
"88dbd630b808aa02c60125fdaffdad0c45296296","CHROMIUM: iwl7000: mvm: don't rely on mvm in the IWL_MVM_D3_DEBUG macro","IWL7000",
