"Local SHA","Local Subject","Local Patch ID","Upstream SHA","Upstream Subject","Upstream Patch ID",
"f6f1214712ece2a95711bec466e7c9e5b40b5a25","BACKPORT: drm/i915: Introduce per-engine workarounds","944de18dc4b9a2c31d6a85f9c28dfeb1f8a7f1b4","4a15c75c42460252a63d30f03b4766a52945fb47","drm/i915: Introduce per-engine workarounds","ed0d667c43cc2c8d2f672d34bfaa1286f5c2f91b",
"85d5ed8e9c392d934064d0ec6ed98b0c5318500f","UPSTREAM: HID: input: add mapping for ""Full Screen"" key","7f28ce2582fdcad0b2ce984ee8ed9892a175d1a6","afbbaa1bc0011d28f7604f9a7f0532f997c6f45e","HID: input: add mapping for ""Full Screen"" key","763f20a5dd9e83a1345e8dbdc45a49fd50461bbf",
"58ecae761c4958dffe7ef76426a10a07ce015768","BACKPORT/FROMGIT: drm/i915: extract intel_psr.h from intel_drv.h","2376c478852a772d41b50ca98c4ec1cea23b1024","55367a275ada04960a385c0371193f2953b870e6","drm/i915: extract intel_psr.h from intel_drv.h","2f3b75c9fd2a34eeee461711249fd7eadc53ee4b",
"c04a2f0d4a4e671282621707ecc6ce812133df0f","BACKPORT: treewide: Replace GPLv2 boilerplate/reference with SPDX - rule 174","8c603399b67bdac7dfc64e779dcd10aacae9cc93","1802d0beecafe581ad584634ba92f8a471d8a63a","treewide: Replace GPLv2 boilerplate/reference with SPDX - rule 174","aba2784339db09eddad8a3b47abd88c9636c9a72",
"7c9259250afa0a411230f30d3e5c7da32062a24e","BACKPORT: media: mtk-vcodec: replace GPLv2 with SPDX","1be2ba928d103e5e5f35d4c3216b38b689a8e336","9293e39c5d7ffc2f48bd96c12dc66d396016a084","media: mtk-vcodec: replace GPLv2 with SPDX","16730fd4dee78fd197536b170a6563ca83fed0d0",
"e1aed1514fe4674290b5e13c210955f6ecff97ef","BACKPORT net: phy: realtek: Add rtl8211e rx/tx delays config","e683e331bb0607d72a8279609571c489e0db9dbf","f81dadbcf7fd067baf184b63c179fc392bdb226e","net: phy: realtek: Add rtl8211e rx/tx delays config","09e6c9f873d2e7199c89bdd4869763adffc08faa",
"609d2227d9bc9c734f14312e9b6c6cac34b116a8","BACKPORT: net: phy: realtek: add missing page operations","d66eb8aea71fa17b9b6f6a2fe9e59cb5cae13dee","daf3ddbe11a2ff74c95bc814df8e5fe3201b4cb5","net: phy: realtek: add missing page operations","9eafa425d94938c6053a5d953898586a482c565d",
"880a6f3e3c7cd8014e2c38ffe93af59c88597ad3","UPSTREAM: ath10k: fix tx_stats memory leak","8d373d8b1e5ebfb941c0e20be1037ce948cecc6d","386f97e3b201d18578abb0e7037b85a1ae50c0a3","ath10k: fix tx_stats memory leak","fd310014d946fefa27ec89dd1b8cf577085a4902",
"0f39362185809da75183e088791b5b023793a993","UPSTREAM: ath10k: correct the format of host memory chunks in wmi init command","41e8f96db0c29fdcce7a1561a3f7fcd6f751b7e4","d961284df24b8566b473d3828fe299677e155ae6","ath10k: correct the format of host memory chunks in wmi init command","9b6cfa1e43a9c864cc6838b7ae934e8b8a1ee3e3",
"4ace02f1781bf3ee71f58f40283c696c9a9376c2","FROMGIT: ath10k: fix incorrect multicast/broadcast rate setting","ad3d1f2fa2bd62dbe9e7cae34cb02b59d8c7aab8","93ee3d108fc77e19efeac3ec5aa7d5886711bfef","ath10k: fix incorrect multicast/broadcast rate setting","365f0100b1f101dd2dcb4aa61e5f9df8dfb4c38d",
"45e5f47dbb0e8e99284fed50016dcb8926fe3951","BACKPORT: mfd / platform: cros_ec_debugfs: Expose resume result via debugfs","4b0bb4643771e1c1ffa3739a5ed791cbd8479758","8c3166e17cf10161d2871dfb1d017287c7b79ff1","mfd / platform: cros_ec_debugfs: Expose resume result via debugfs","112b8058854327173a2b487386110f52e465cbec",
"34a4d820145acbd664d54caf59474b48e6272f89","BACKPORT: drm/virtio: use u64_to_user_ptr macro","5798547d3b9d0662d0caa4d9d0e039c00e25fafe","4b013bb2d3a4a3104360746d2326d1408d179e72","drm/virtio: use u64_to_user_ptr macro","daaa8bbec718db380de000a585e8c31087e3d985",
"4be1cf5b0334c4b92afceea55496aec97e897214","UPSTREAM: mfd / platform: cros_ec_vbc: Instantiate only if the EC has a VBC NVRAM","3a184d640c463f0c28eef9159fc8310e4182818a","0545625baa5981bb0a583e6a6045155936d3ea95","mfd / platform: cros_ec_vbc: Instantiate only if the EC has a VBC NVRAM","54112ebe5f181a34f9eea8f47e796b75b1fa1c86",
"affde890af20edea17434c19540396a73c7595b2","UPSTREAM: mfd: cros_ec: Avoid unneeded internal declaration warning","3f70e3fffc224bdf3552c3ca02b0bed52b05c909","6eb357844373f833f085e63e6c8c026a61568c57","mfd: cros_ec: Avoid unneeded internal declaration warning","421c10e4a9c5333ba0456baa2cdd2f689944bc2b",
"4ef1169c7c23aa95da8cdb37725f6ef9277232d8","UPSTREAM: platform/chrome: cros_ec_lightbar: Instantiate only if the EC has a lightbar","0e184df9804c702e1213f8f08fba256ee46dcc39","fd68bd0f5d4c2090c95f84e27b05d0836bcd6c0c","platform/chrome: cros_ec_lightbar: Instantiate only if the EC has a lightbar","b05de574d0d933deb6bf4fd331e5ac3066abe98c",
"ddb9a4c98b422dac8604e9a67748fd0ac8f65b37","UPSTREAM: platform/chrome: cros_ec_sysfs: remove pr_fmt() define","8d69cf32bc53c870ae004c385206b7612e9a2b0f","73c935de7fde46c0052cf4b7564e956ce79c02e7","platform/chrome: cros_ec_sysfs: remove pr_fmt() define","fe832aaeaec1bafff83451c7782d58c3948af81d",
"b3f1f3cd6f27990bb36c74300684381bde0eacce","UPSTREAM: platform/chrome: cros_ec_lightbar: remove pr_fmt() define","94279b0fcb1a821158214bceca75babe21458bb6","d6c7901ba88f760f529c07d7b795710dcf3889b7","platform/chrome: cros_ec_lightbar: remove pr_fmt() define","604ffbd429c3fb209e2c362105195a18b236bb1a",
"98db557fac5f49db6736b55fd1f596de0c9aebdd","BACKPORT: platform/chrome: cros_ec_proto: Add trace event to trace EC commands","f136b0f2a164c89a5788d0244b8bb5df5e895cd6","58a2109f6eb46b2952e2ce3fe776ce02c0c540dd","platform/chrome: cros_ec_proto: Add trace event to trace EC commands","4af12d1924634bec17de8866ef18219561a68644",
"7748a7d197ded9052b5ce411a23a99fcf59d3e2b","UPSTREAM: ASoC: hdmi-codec: fix spelling mistake ""plalform"" -> ""platform""","eab3e4722c86e64c939dbf44b092768f9420d4c5","7b6531c5054e7804ccce25f389a2d4810357f5c9","ASoC: hdmi-codec: fix spelling mistake ""plalform"" -> ""platform""","8c7f4c9f158ccf53299ac177ead87878b064a3e2",
"56acf77d12029ee195389a850cbf9bd129b0fe4d","UPSTREAM: drm: remove include of drmP.h from bridge/dw_hdmi.h","d08c2cb6e54c11e2da192dae481e56d0f56a2911","428747ae5cca2ca13983b768513f13cb8896de04","drm: remove include of drmP.h from bridge/dw_hdmi.h","85ba7c425178c874e065f6d4dd521d7436edbe48",
"edac404ca383b97d09268c8a0e177804eacd6b81","BACKPORT: ASoC: core: move DAI pre-links initiation to snd_soc_instantiate_card","4dd723eb15e65aa2a58a19888d7a889247f505e0","70fc53734e71ce51f46dfcfd1a1c319e1cfe080c","ASoC: core: move DAI pre-links initiation to snd_soc_instantiate_card","70acf93bc1cf02f909a0fc6e8e05331850ec7b05",
"d9d227da7286f23c1fb12ea6b72b9b60c93f97e1","UPSTREAM: ath10k: Add peer delete response event","eed51248a0c73e332e8eb1c554248ea6b0a5ee83","c6f537a11b812c50decb8d5fa470e5e2a0ce354f","ath10k: Add peer delete response event","b64091dcc74459ec0cb0fbbfd35b470552cd930b",
"8e757116efce5bf51f17cc83643c536c5d794666","BACKPORT: ath10k: wait for vdev delete response from firmware","7654511f221d685520aab88f57d04a0a510e8a8c","fe36e70f766ed99c5a140f8e265e81dd39897bb6","ath10k: wait for vdev delete response from firmware","a911351340c71cbef6d6f0a36080af46ba773395",
"5701c596315eecc7174aebaa0f45f4611e864ad7","UPSTREAM: platform/chrome: cros_ec_lpc: Merge cros_ec_lpc and cros_ec_lpc_reg","8f6420e533a94724789fd91fd183d8c496fcaea2","4116fd25c5262e90427f9840e861a8553374a867","platform/chrome: cros_ec_lpc: Merge cros_ec_lpc and cros_ec_lpc_reg","9fb0ed3d0407c37b0dc6a0a3f81bcc006460406c",
"abe102baaf3498a81fc105b3bd4ca8163891385f","BACKPORT: platform/chrome: cros_ec_lpc: Choose Microchip EC at runtime","26fb285dfaf1ebb9930ecdbf7eb1f8eeca6ecba5","22c040fa21b604b9b3d88645e108fb2f0a74474b","platform/chrome: cros_ec_lpc: Choose Microchip EC at runtime","cb115d32306e05a8781d64d09cf646d217183546",
"f3bccf847b9d7c274b3d39e8feef5ad1fd43d5af","UPSTREAM: platform/chrome: cros_ec_debugfs: no need to check return value of debugfs_create functions","53ae0adbdf3126479e9b017d453f93552fe66d58","b18e606ff313e20e72b4a53cdddc16f476f2a740","platform/chrome: cros_ec_debugfs: no need to check return value of debugfs_create functions","d02ffacaf338c4b972a40b4905b6faae3236ed05",
"0505018ebdf02cf8701c53ce289ec1b5b944b134","BACKPORT: platform/chrome: cros_ec: Make some symbols static","a845e7405154f469563ab6b919672a08a65769ff","81bc8c03e1b06a79df6a855ccf55af44965dbdba","platform/chrome: cros_ec: Make some symbols static","0b732f490f65ad31316a0d8d7ef98da6345472ab",
"956a2fab51d2d98fe00b4a66b30fdd39d34be22c","BACKPORT: mm/memblock.c: skip kmemleak for kasan_init()","201a5a25cfc8592c63514b0bebe2567060a9fa91","fed84c78527009d4f799a3ed9a566502fa026d82","mm/memblock.c: skip kmemleak for kasan_init()","d3f862302fbf26607915ae732376ad3d729c611d",
"6ac738160cbf8cd43b375f16113c91d71756c58c","UPSTREAM: ASoC: rt1011: Add RT1011 amplifier driver","8448f3f666c457691c2a14bd997e108d0caabd93","d6e65bb7ff0d360c4c5462c3d0b237f2a07e5312","ASoC: rt1011: Add RT1011 amplifier driver","0620a553a4c63af71a2f4435c5106239574d8d3b",
"f11c35f49138c97b4da314d3efaa99346d8f4eaa","UPSTREAM: dax: Arrange for dax_supported check to span multiple devices","200169b5738ae4deb57db2b4a8fe7065463faaf3","7bf7eac8d648057519adb6fce1e31458c902212c","dax: Arrange for dax_supported check to span multiple devices","7c28d8e87865f5557b98f452812183d5645e733f",
"70f8e839dfd749947b9d0048a4cfcf41625c602c","UPSTREAM: libnvdimm: nd_region flush callback support","c2bbff9dbf169466e2ab78373dc5ee2a1011bcef","c5d4355d10d414a96ca870b731756b89d068d57a","libnvdimm: nd_region flush callback support","32d0bdc069b3825071c6448a23a6bdc5c5887f21",
"8293c15a234edd55de64f87703d3b79572247fcf","BACKPORT: virtio-pmem: Add virtio pmem driver","b496358e72ce8124005b36af3ae062cf2e764efa","6e84200c0a2994b991259d19450eee561029bf70","virtio-pmem: Add virtio pmem driver","87f16adbf5e916f9eb93307fe4b632d2205d0508",
"29f7679a8425a7a648ab8e2cd501ab81bf26cedb","BACKPORT: libnvdimm: add dax_dev sync flag","d1e9d970db8e79d23257fb7bdfcf59b4f2a4e3fa","fefc1d97fa4b5e016bbe15447dc3edcd9e1bcb9f","libnvdimm: add dax_dev sync flag","46a6b8f4ea132abf5173996db04c19530d0f8e10",
"927c0fc5e7e06cb9d316681d6d6432421f5ca219","UPSTREAM: dm: enable synchronous dax","630e2b6f9676c21ed7dfa02362f3c6364f757b5c","2e9ee0955d3c2d3db56aa02ba6f948ba35d5e9c1","dm: enable synchronous dax","6d4480ca192a3421f715509c1a2742c5c826a3f1",
"4775ce307c8b12e43a8f7f88d8b2a4cc88ddf651","UPSTREAM: drm/msm/dsi: Split mode_flags out of msm_dsi_host_get_panel()","81b4595555119e469cdf9b1a5a84acd181544d34","e3a91f893cabd684a6cd63599425118308defc06","drm/msm/dsi: Split mode_flags out of msm_dsi_host_get_panel()","82bb71f6a1d5f244affaba4a393b28ddb0b917a7",
"cbb018b40fcbb759254685ff0f2d2d31eddf7d94","BACKPORT: ASoC: soc-core: allow no Platform on dai_link","a0bb7852265892130c7fca033267f1ac02c90bf2","1d76898928783d79bfd7c465e891b6cf957c839a","ASoC: soc-core: allow no Platform on dai_link","70e41d5d75dbe163c0b30e0ff2bc2dfbbf89e881",
"266e8661413b3c6c6fdf79300cd92e441654f224","UPSTREAM: block, bfq: move update of waker and woken list to queue freeing","7751e74d98140f18f9e95f099c1fb7098f63bed4","3f758e844aa9800eb660d60ee10226fa802594d4","block, bfq: move update of waker and woken list to queue freeing","4992fcb3b724bf34be857e678c8f6b0984e976d2",
"7eb25c2760a454b605042de580ffde65f42316c5","UPSTREAM: block, bfq: re-schedule empty queues if they deserve I/O plugging","c00fdf80ec71aad947f02869d1296d6deb9a3b4c","3726112ec7316068625a1adefa101b9522c588ba","block, bfq: re-schedule empty queues if they deserve I/O plugging","c37504987a6db420a3ddfbc9abc3affbe37668a1",
"751e4585f5598db89a5f09071118c33ead907662","UPSTREAM: ASoC: Intel: cht_bsw_max98090: fix kernel oops with platform_name override","77c492f60e239a6a52535defe0df1cb0ee583ce3","fb54555134b9b17835545e4d096b5550c27eed64","ASoC: Intel: cht_bsw_max98090: fix kernel oops with platform_name override","781d4a4b80132b59079867463e7952d995c9a2b5",
"84dd61f2898b7096c3f05cb2e649b0b7bd309022","BACKPORT: ARM: fix function graph tracer and unwinder dependencies","fcf0f73fd40d37cd360676f314443f3b965c8274","503621628b32782a07b2318e4112bd4372aa3401","ARM: fix function graph tracer and unwinder dependencies","a982c63aec8334738988b880fd060f7f7c7c1618",
"bbe20983261435c604bac58bf397ce3b5664fb87","UPSTREAM: drm/vmwgfx: Fix compat mode shader operation","e0e648290487dd390d59c43805bb5636ff7302b7","e41c20cf50a8a7d0dfa337a7530590aacef4193b","drm/vmwgfx: Fix compat mode shader operation","42af9064f41a92f94a392476dd2731f2a421e6b3",
"3e02b89df0de9e35b91e04534e36c0f90c8aa837","UPSTREAM: drm/nouveau: Only release VCPI slots on mode changes","d6beff40ae0d79e1acedbf703e1496ef7fa7013d","412e85b605315fd129a849599cf4a5a7959573a8","drm/nouveau: Only release VCPI slots on mode changes","f248f8e1567629724d724f44013643cc4aec40e8",
"2547921c9c7646349d2a17a64a3815d6de3b9726","BACKPORT: pinctrl: mediatek: fix Kconfig build errors for moore core","0bd0fc999ef7f860c63c349cb1b0bcadc95773ea","2d2d478576d71000b29c52668c5712c825ee9af8","pinctrl: mediatek: fix Kconfig build errors for moore core","1b565b8da885db5a70c21df9647cb99fec526ac4",
"203d10c9b6a495af21426e84b4b99e55d62ddd36","UPSTREAM: mmc: mediatek: fix SDIO IRQ interrupt handle flow","d1b183baf5525db64e5f10eebb3b18f7d97f1ad2","8a5df8ac628f4febea1e6cd3044bff2d536dd096","mmc: mediatek: fix SDIO IRQ interrupt handle flow","e249ccf467e4617a98c6e2fb76dc9809ca071823",
"7f6b13f273ed9e0d89603211bda23ae53285c956","UPSTREAM: HID: input: make sure the wheel high resolution multiplier is set","2b2fddc60ac6154be40434f4500367047335e094","d43c17ead879ba7c076dc2f5fd80cd76047c9ff4","HID: input: make sure the wheel high resolution multiplier is set","706bac3201da8c0f8f4efb5dad5a84dcf623f86b",
"d8da13cd864a921884e93974d450558b94a80094","UPSTREAM: HID: a4tech: fix horizontal scrolling","b5146870049efa0c973d902ce4ebb511216be1fd","abf82e8f7e9af40a49e3d905187c662a43c96c8f","HID: a4tech: fix horizontal scrolling","9248c27a1683f98978c03fe59e4789361139b97d",
"3810158cf5530a71a78027bc5e40510082057044","UPSTREAM: iommu: Allow io-pgtable to be used outside of drivers/iommu/","9f896afd98f67a687058db2a34e9be60c3ab37b0","b77cf11f094136a9d7d0ee6a56cf49db1f412871","iommu: Allow io-pgtable to be used outside of drivers/iommu/","06ce0b069f495af9de3f2f2ece12fd85559d1791",
"b574f56b220b980cf877e9ff363967947ee709d4","UPSTREAM: clk: mediatek: Add flags to mtk_gate","3b1acbe211e2ed91bdb773c529da1727e6b9a38a","5a1cc4c27ad2aa3f988e2d69ce281fd3e8292ce3","clk: mediatek: Add flags to mtk_gate","9cab1ece2074082515693d073e0c6883d25373df",
"5ce12519c6797b9beed57f0caaa1799bfca1396c","UPSTREAM: ath10k: report tx rate using ieee80211_tx_rate_update()","bd8ddbaf86967ba1c58a24483255879ff6c5d9b2","9a9cf0e63f707303dd4bbd2e14f812b85116b8b5","ath10k: report tx rate using ieee80211_tx_rate_update()","516b0a2dcd7ab2c83e6eb953ca9f49e52713f356",
"3ef72f7d8f77c8b2d0cd1869acf27928ccc9b06c","UPSTREAM: ASoC: simple-card: don't select DPCM via simple-audio-card","605972113f651c027d62c0e14c9c32591cf2c392","42bf029a55a9bb8036f1d738a28dba2f7ec1e79d","ASoC: simple-card: don't select DPCM via simple-audio-card","ee636bb648be4b333b2bab1481008e3c6ef65189",
"9a6861bc1eab5b35dbd5e0ef8bce1f178211c041","UPSTREAM: ASoC: simple-card: fix an use-after-free in simple_dai_link_of_dpcm()","f63aa4018cf809cdddac6c3731bd0325552f01f6","724808ad556c15e9473418d082f8aae81dd267f6","ASoC: simple-card: fix an use-after-free in simple_dai_link_of_dpcm()","c01b05ebe9f5a969094240a1ce55ff83c9e9112b",
"33ae605f661acaae1c9ff8746bb1e8528b78166f","UPSTREAM: ASoC: audio-graph-card: fix use-after-free in graph_for_each_link","aaf007f5a233606653c1504164fc005d6eff1b25","1bcc1fd64e4dd903f4d868a9e053986e3b102713","ASoC: audio-graph-card: fix use-after-free in graph_for_each_link","f0d956bea3813c1eb04833fbea2dc264a5c91309",
"ba6c510ff35f38da5d467a37aa69e46caa2c845d","UPSTREAM: ASoC: simple-card: rename to asoc_simple_card_canonicalize_platform()","e73117129fcb12654e98610711972149fc91acb7","fe7ed4dec2e6289eab81dd18c0d613c0851d85a1","ASoC: simple-card: rename to asoc_simple_card_canonicalize_platform()","e0715695fab854387f959578b9e5df732dd748f5",
"41d1bb3d8914c8cda5d427c4ba4c3e94a8669727","UPSTREAM: ASoC: audio-graph-card: fix use-after-free in graph_dai_link_of_dpcm()","24d7baf84ec968ac227a89f7ff6e2eb27b234d02","aa2e362cb6b3f5ca88093ada01e1a0ace8a517b2","ASoC: audio-graph-card: fix use-after-free in graph_dai_link_of_dpcm()","638391c842f1ef6c1d90adec3c8f8cd503f1f741",
"1b372359ffcf2fec44b90212b847ba3f2a9a71e3","UPSTREAM: ASoC: simple-card: Fix of-node refcount unbalance in DAI-link parser","a008650dc41295b731b2040bb3c9e193fd8f9594","0b9c9ed6dd3b61b1d3ef1638786a7216006f67c5","ASoC: simple-card: Fix of-node refcount unbalance in DAI-link parser","45e7d51609471473b1ac4531a6f8e4b1ffee56d9",
"e2d9f09b0811bbd2daa3118945a4b59bf71178df","BACKPORT: ASoC: audio-graph-card: fix an use-after-free in graph_get_dai_id()","68b5d1e54f216a87b1cb980b6e45915025227e30","c152f8491a8d9a4b25afd65a86eb5e55e2a8c380","ASoC: audio-graph-card: fix an use-after-free in graph_get_dai_id()","c73bab715451272adbaaf7820044475642492487",
"9db51ec53617bcbbe0ada3f613b4b00a7381b206","BACKPORT: media: v4l: fix uapi mpeg slice params definition","a56dde5700d55a2962dd528c970b25a7aaf5c339","df18bfd35bbf7cb1a420b5beede1de29343793b3","media: v4l: fix uapi mpeg slice params definition","87c869ebd6661ad450d76d1273fec49257e9b62c",
